ID,Label,Type
work_2905,"Seneca, Lucius Annaeus, the younger, approximately 4 B.C.–65 A.D.: De beneficiis [Latin]","philosophy, classical_literature"
work_2905,"Seneca, Lucius Annaeus, the younger, approximately 4 B.C.–65 A.D.: De beneficiis [Latin]","philosophy, classical_literature"
work_2905,"Seneca, Lucius Annaeus, the younger, approximately 4 B.C.–65 A.D.: De beneficiis [Latin]","philosophy, classical_literature"
work_2905,"Seneca, Lucius Annaeus, the younger, approximately 4 B.C.–65 A.D.: De beneficiis [Latin]","philosophy, classical_literature"
work_2905,"Seneca, Lucius Annaeus, the younger, approximately 4 B.C.–65 A.D.: De beneficiis [Latin]","philosophy, classical_literature"
work_2905,"Seneca, Lucius Annaeus, the younger, approximately 4 B.C.–65 A.D.: De beneficiis [Latin]","philosophy, classical_literature"
work_2907,"Lactantius, approximately 240–approximately 320: De aue phoenice [Latin]",theology
work_2907,"Lactantius, approximately 240–approximately 320: De aue phoenice [Latin]",theology
work_2908,"Lactantius, approximately 240–approximately 320: De ira dei [Latin]",theology
work_2908,"Lactantius, approximately 240–approximately 320: De ira dei [Latin]",theology
work_2908,"Lactantius, approximately 240–approximately 320: De ira dei [Latin]",theology
work_2908,"Lactantius, approximately 240–approximately 320: De ira dei [Latin]",theology
work_2908,"Lactantius, approximately 240–approximately 320: De ira dei [Latin]",theology
work_2908,"Lactantius, approximately 240–approximately 320: De ira dei [Latin]",theology
work_2908,"Lactantius, approximately 240–approximately 320: De ira dei [Latin]",theology
work_2908,"Lactantius, approximately 240–approximately 320: De ira dei [Latin]",theology
work_2908,"Lactantius, approximately 240–approximately 320: De ira dei [Latin]",theology
work_2908,"Lactantius, approximately 240–approximately 320: De ira dei [Latin]",theology
work_2909,"Lactantius, approximately 240–approximately 320: De opificio dei [Latin]",theology
work_2909,"Lactantius, approximately 240–approximately 320: De opificio dei [Latin]",theology
work_2909,"Lactantius, approximately 240–approximately 320: De opificio dei [Latin]",theology
work_2909,"Lactantius, approximately 240–approximately 320: De opificio dei [Latin]",theology
work_2909,"Lactantius, approximately 240–approximately 320: De opificio dei [Latin]",theology
work_2909,"Lactantius, approximately 240–approximately 320: De opificio dei [Latin]",theology
work_2909,"Lactantius, approximately 240–approximately 320: De opificio dei [Latin]",theology
work_2909,"Lactantius, approximately 240–approximately 320: De opificio dei [Latin]",theology
work_2909,"Lactantius, approximately 240–approximately 320: De opificio dei [Latin]",theology
work_2909,"Lactantius, approximately 240–approximately 320: De opificio dei [Latin]",theology
work_2909,"Lactantius, approximately 240–approximately 320: De opificio dei [Latin]",theology
work_291,"Aristides, Aelius, 117–187: Ad Achillem [Greek]",classical_literature
work_2910,"Lactantius, approximately 240–approximately 320: Diuinae institutiones [Latin]",theology
work_2910,"Lactantius, approximately 240–approximately 320: Diuinae institutiones [Latin]",theology
work_2910,"Lactantius, approximately 240–approximately 320: Diuinae institutiones [Latin]",theology
work_2910,"Lactantius, approximately 240–approximately 320: Diuinae institutiones [Latin]",theology
work_2910,"Lactantius, approximately 240–approximately 320: Diuinae institutiones [Latin]",theology
work_2910,"Lactantius, approximately 240–approximately 320: Diuinae institutiones [Latin]",theology
work_2910,"Lactantius, approximately 240–approximately 320: Diuinae institutiones [Latin]",theology
work_2910,"Lactantius, approximately 240–approximately 320: Diuinae institutiones [Latin]",theology
work_2910,"Lactantius, approximately 240–approximately 320: Diuinae institutiones [Latin]",theology
work_2910,"Lactantius, approximately 240–approximately 320: Diuinae institutiones [Latin]",theology
work_2910,"Lactantius, approximately 240–approximately 320: Diuinae institutiones [Latin]",theology
work_2910,"Lactantius, approximately 240–approximately 320: Diuinae institutiones [Latin]",theology
work_2911,"Lactantius, approximately 240–approximately 320: Epitome diuinarum instititionum [Latin]",theology
work_2911,"Lactantius, approximately 240–approximately 320: Epitome diuinarum instititionum [Latin]",theology
work_2911,"Lactantius, approximately 240–approximately 320: Epitome diuinarum instititionum [Latin]",theology
work_2911,"Lactantius, approximately 240–approximately 320: Epitome diuinarum instititionum [Latin]",theology
work_2912,"Lactantius, approximately 240–approximately 320: Works [Latin]",theology
work_2913,"Lanfranc, Archbishop of Canterbury, 1005?–1089: Constitutiones [Latin]",law
work_2913,"Lanfranc, Archbishop of Canterbury, 1005?–1089: Constitutiones [Latin]",law
work_2914,"Lanfranc, Archbishop of Canterbury, 1005?–1089: De corpore et sanguine domini [Latin]",theology
work_2914,"Lanfranc, Archbishop of Canterbury, 1005?–1089: De corpore et sanguine domini [Latin]",theology
work_2914,"Lanfranc, Archbishop of Canterbury, 1005?–1089: De corpore et sanguine domini [Latin]",theology
work_2914,"Lanfranc, Archbishop of Canterbury, 1005?–1089: De corpore et sanguine domini [Latin]",theology
work_2914,"Lanfranc, Archbishop of Canterbury, 1005?–1089: De corpore et sanguine domini [Latin]",theology
work_2915,"Lanfranc, Archbishop of Canterbury, 1005?–1089: Grammatical notes [Latin]",grammar
work_2916,"Lanfranc, of Milan, –1306: Chirurgia [Middle English]",medicine
work_2917,"Oriano, Lanfranco da, –1488: De litteris falsis [Latin]",
work_2918,"Chalkokondylēs, Laonikos, approximately 1430–approximately 1490: Historiarum demonstrationes siue de rebus turcicis [Greek]",history
work_2918,"Chalkokondylēs, Laonikos, approximately 1430–approximately 1490: Historiarum demonstrationes siue de rebus turcicis [Greek]",history
work_2919,"Lapus, de Castellione, Iunior, 1406–1438: Comparatio studiorum et rei militaris [Latin]",politics_and_government
work_2919,"Lapus, de Castellione, Iunior, 1406–1438: Comparatio studiorum et rei militaris [Latin]",politics_and_government
work_292,"Aelred, of Rievaulx, Saint, 1110–1167: De institutione inclusarum (tr.) (IPMEP 607.5) [Middle English]",monasticism_and_religious_orders
work_2920,"Zacchia, Laudivio, approximately 1435–: Vita S. Hieronymi [Latin]",hagiography
work_2921,"Laurentius, de Aquilegia, ca. 1269/1304: Summa dictaminis [Latin]",rhetoric
work_2924,"Laurent, Dominican, active 1279: Somme le roi [Old French]",theology
work_2924,"Laurent, Dominican, active 1279: Somme le roi [Old French]",theology
work_2924,"Laurent, Dominican, active 1279: Somme le roi [Old French]",theology
work_2924,"Laurent, Dominican, active 1279: Somme le roi [Old French]",theology
work_2925,"Traversagni, Lorenzo Guglielmo, 1425–1503: Margarita eloquentiae, siue rhetorica noua [Latin]",rhetoric
work_2926,"Bonincontri, Lorenzo, 1410–1491: De revolutionibus annorum [Latin]",science
work_2927,"Laurentius de Laurentiis, astronomical writer, fl. ?: Canones in motibus planetarum alphonsico ordine constituti [Latin]",science
work_2928,"Quirini, Lauro: Oratio in laudam Francisci Barbari [Latin]",rhetoric
work_2929,"Lawrence, of Somercotes, 13th cent.: Summa de formis electionum episcoporum faciendarum [Latin]",rhetoric
work_293,"Aelred, of Rievaulx, Saint, 1110–1167: Vita S. Edwardi confessoris [Latin]",hagiography
work_293,"Aelred, of Rievaulx, Saint, 1110–1167: Vita S. Edwardi confessoris [Latin]",hagiography
work_293,"Aelred, of Rievaulx, Saint, 1110–1167: Vita S. Edwardi confessoris [Latin]",hagiography
work_293,"Aelred, of Rievaulx, Saint, 1110–1167: Vita S. Edwardi confessoris [Latin]",hagiography
work_2930,"Laurentius, de Aquilegia, ca. 1269/1304: Usus dictaminis [Latin]",rhetoric
work_2930,"Laurentius, de Aquilegia, ca. 1269/1304: Usus dictaminis [Latin]",rhetoric
work_2930,"Laurentius, de Aquilegia, ca. 1269/1304: Usus dictaminis [Latin]",rhetoric
work_2930,"Laurentius, de Aquilegia, ca. 1269/1304: Usus dictaminis [Latin]",rhetoric
work_2931,"Laurentius Dunelmensis, 1114?–1154: Hypognosticon [Latin]","history, bible"
work_2931,"Laurentius Dunelmensis, 1114?–1154: Hypognosticon [Latin]","history, bible"
work_2931,"Laurentius Dunelmensis, 1114?–1154: Hypognosticon [Latin]","history, bible"
work_2932,"Laurentius Dunelmensis, 1114?–1154: Vita S. Brigidae [Latin]",hagiography
work_2933,"Lekenor (unidentified), earlier 16th cent.?: Reading on Quo Qarranto [Latin and English]",law
work_2934,"Alberti, Leon Battista, 1404–1472: De pictura [Latin]",science
work_2935,"Alberti, Leon Battista, 1404–1472: Elementa picturae [Latin]",science
work_2935,"Alberti, Leon Battista, 1404–1472: Elementa picturae [Latin]",science
work_2936,"Leo, VI, Emperor of the East, 866–912: Versus alphabetici [Greek]",
work_2937,"Leo, VI, Emperor of the East, 866–912: Οἰακιϲτικὴ ψυχῶν ὑποτύπωϲιϲ [Greek]",
work_2937,"Leo, VI, Emperor of the East, 866–912: Οἰακιϲτικὴ ψυχῶν ὑποτύπωϲιϲ [Greek]",
work_2938,"Leo, III, Emperor of the East, approximately 680–741, & Constantine, V Copronymus, Emperor of the East, 718–775: Laws [Greek]",law
work_2939,"Leo, VI, Emperor of the East, 866–912: Homiliae [Greek]",sermons
work_2939,"Leo, VI, Emperor of the East, 866–912: Homiliae [Greek]",sermons
work_294,"Aimoin, de Fleury, approximately 960–approximately 1010: Life of st. abbo [Latin]",hagiography
work_2940,"Leo, X, Pope, 1475–1521: Brief of 8 dec. 1516, addressed to henry viii [Latin]",
work_2941,"Leo, I, Pope, –461: Epistolae [Latin]",
work_2941,"Leo, I, Pope, –461: Epistolae [Latin]",
work_2941,"Leo, I, Pope, –461: Epistolae [Latin]",
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2942,"Leo, I, Pope, –461: Sermones siue Tractatus [Latin]",sermons
work_2944,"Leo, VI, Emperor of the East, 866–912: Oracula [Greek]",history
work_2944,"Leo, VI, Emperor of the East, 866–912: Oracula [Greek]",history
work_2944,"Leo, VI, Emperor of the East, 866–912: Oracula [Greek]",history
work_2944,"Leo, VI, Emperor of the East, 866–912: Oracula [Greek]",history
work_2944,"Leo, VI, Emperor of the East, 866–912: Oracula [Greek]",history
work_2944,"Leo, VI, Emperor of the East, 866–912: Oracula [Greek]",history
work_2945,"Alberti, Leon Battista, 1404–1472: Theogenius, siue Dialogus inter Michrotyrum et Theogenium [Italian]","literature, philosophy"
work_2946,"Alberti, Leon Battista, 1404–1472: Hecatomphila [Italian]",literature
work_2947,"Leōn Choirosphaktēs, -approximately 919: Carmen de thermis [Greek]",
work_2948,"Modena, Leone, 1571–1648: Commentary on the Torah [Hebrew]",bible
work_2949,"Bruni, Leonardo, 1369–1444: Cicero nouus [Latin]",rhetoric
work_2949,"Bruni, Leonardo, 1369–1444: Cicero nouus [Latin]",rhetoric
work_2949,"Bruni, Leonardo, 1369–1444: Cicero nouus [Latin]",rhetoric
work_295,"Aimoin, de Fleury, approximately 960–approximately 1010: Abbreuiatio historiarum [Latin]",history
work_2950,"Bruni, Leonardo, 1369–1444: Commentaria rerum graecarum [Latin]",rhetoric
work_2950,"Bruni, Leonardo, 1369–1444: Commentaria rerum graecarum [Latin]",rhetoric
work_2951,"Bruni, Leonardo, 1369–1444: Commentary on Ps.-Aristotle, Oeconomica, bk. i [Latin]",philosophy
work_2952,"Bruni, Leonardo, 1369–1444: De bello Italico [Latin]",history
work_2952,"Bruni, Leonardo, 1369–1444: De bello Italico [Latin]",history
work_2952,"Bruni, Leonardo, 1369–1444: De bello Italico [Latin]",history
work_2952,"Bruni, Leonardo, 1369–1444: De bello Italico [Latin]",history
work_2952,"Bruni, Leonardo, 1369–1444: De bello Italico [Latin]",history
work_2952,"Bruni, Leonardo, 1369–1444: De bello Italico [Latin]",history
work_2953,"Bruni, Leonardo, 1369–1444: De primo bello punico [Italian]",history
work_2954,"Bruni, Leonardo, 1369–1444: De primo bello punico [Latin]",history
work_2954,"Bruni, Leonardo, 1369–1444: De primo bello punico [Latin]",history
work_2954,"Bruni, Leonardo, 1369–1444: De primo bello punico [Latin]",history
work_2954,"Bruni, Leonardo, 1369–1444: De primo bello punico [Latin]",history
work_2954,"Bruni, Leonardo, 1369–1444: De primo bello punico [Latin]",history
work_2954,"Bruni, Leonardo, 1369–1444: De primo bello punico [Latin]",history
work_2955,"Bruni, Leonardo, 1369–1444: De studiis et literis tractatulus [Latin]",literature
work_2956,"Bruni, Leonardo, 1369–1444: Historiarum Florentini populi libri xii [Latin]",history
work_2956,"Bruni, Leonardo, 1369–1444: Historiarum Florentini populi libri xii [Latin]",history
work_2956,"Bruni, Leonardo, 1369–1444: Historiarum Florentini populi libri xii [Latin]",history
work_2958,"Bruni, Leonardo, 1369–1444: Letters [Latin]",literature
work_2958,"Bruni, Leonardo, 1369–1444: Letters [Latin]",literature
work_2958,"Bruni, Leonardo, 1369–1444: Letters [Latin]",literature
work_2958,"Bruni, Leonardo, 1369–1444: Letters [Latin]",literature
work_296,"Chartier, Alain, active 15th century: Ad detestationem belli gallici et suasionem pacis [Latin]",politics_and_government
work_2960,"Bruni, Leonardo, 1369–1444: Life of Petrarch [Italian]",history
work_2960,"Bruni, Leonardo, 1369–1444: Life of Petrarch [Italian]",history
work_2961,"Bruni, Leonardo, 1369–1444: Oratio in hypocritas [Latin]",rhetoric
work_2961,"Bruni, Leonardo, 1369–1444: Oratio in hypocritas [Latin]",rhetoric
work_2961,"Bruni, Leonardo, 1369–1444: Oratio in hypocritas [Latin]",rhetoric
work_2962,"Bruni, Leonardo, 1369–1444: Oration [Italian]",rhetoric
work_2963,"Bruni, Leonardo, 1369–1444: Rerum suo tempore gestarum commentarius [Latin]",history
work_2964,"Bruni, Leonardo, 1369–1444: Works [Latin]",literature
work_2965,"Fibonacci, Leonardo, approximately 1170–approximately 1240: Liber abaci [Italian]",science
work_2966,"Giustiniani, Leonardo, approximately 1388–1446: Funebris oratio pro Carlo Zeno [Latin]",literature
work_2967,"Therunda, Leonardo, of Verona, fl. 1396– : Libellus ad concilium Basiliense [Latin]",clergy
work_2968,"Bertipalia, Leonardus de, –1460: Chirurgia [Latin]",medicine
work_2969,"Leontius of Byzantium, 5th–6th cent.: Contra nestorianos et eutychianos [Greek]",theology
work_297,"Chartier, Alain, active 15th century: La complainte [Middle French]",politics_and_government
work_2970,"Leontius of Byzantium, 5th–6th cent.: Dubitationes hypotheticae [Greek]",theology
work_2971,"Leontius of Byzantium, 5th–6th cent.: Solutio argumentorum Severi [Greek]",theology
work_2972,"Leontius of Byzantium, 5th–6th cent.: Triginta capita adversus Severum [Greek]",theology
work_2973,"Letaldus, active 10th century: Life of St Julian of Le Mans [Latin]",hagiography
work_2973,"Letaldus, active 10th century: Life of St Julian of Le Mans [Latin]",hagiography
work_2974,"Lietbertus, de Insulis, ca. 1110: Flores psalmorum [Latin]",bible
work_2974,"Lietbertus, de Insulis, ca. 1110: Flores psalmorum [Latin]",bible
work_2974,"Lietbertus, de Insulis, ca. 1110: Flores psalmorum [Latin]",bible
work_2975,Libanius: Ad Ulyssem [Greek],rhetoric
work_2976,Libanius: Argumenta for his speeches [Greek],rhetoric
work_2977,Libanius: Epistolae [Greek],rhetoric
work_2977,Libanius: Epistolae [Greek],rhetoric
work_2977,Libanius: Epistolae [Greek],rhetoric
work_2977,Libanius: Epistolae [Greek],rhetoric
work_2977,Libanius: Epistolae [Greek],rhetoric
work_2977,Libanius: Epistolae [Greek],rhetoric
work_2977,Libanius: Epistolae [Greek],rhetoric
work_2979,Libanius: Life of Demosthenes [Greek],rhetoric
work_2979,Libanius: Life of Demosthenes [Greek],rhetoric
work_298,"Chartier, Alain, active 15th century: De vita curiali (anon tr., 'Curial') [Middle French]",politics_and_government
work_298,"Chartier, Alain, active 15th century: De vita curiali (anon tr., 'Curial') [Middle French]",politics_and_government
work_298,"Chartier, Alain, active 15th century: De vita curiali (anon tr., 'Curial') [Middle French]",politics_and_government
work_2980,Libanius: Speeches [Greek],rhetoric
work_2980,Libanius: Speeches [Greek],rhetoric
work_2980,Libanius: Speeches [Greek],rhetoric
work_2980,Libanius: Speeches [Greek],rhetoric
work_2980,Libanius: Speeches [Greek],rhetoric
work_2981,Libanius: Works [Greek],rhetoric
work_2982,Libanius: Περὶ ἀπληϲτίαϲ [Greek],rhetoric
work_2983,"Sanuto, Livio, 1520–1576: Account of visions seen at Venice, 1551–64 [Italian]","history, hagiography"
work_2984,Livy: Ab urbe condita [Italian],history
work_2984,Livy: Ab urbe condita [Italian],history
work_2986,Livy: Ab urbe condita [Latin],history
work_2986,Livy: Ab urbe condita [Latin],history
work_2986,Livy: Ab urbe condita [Latin],history
work_2986,Livy: Ab urbe condita [Latin],history
work_2986,Livy: Ab urbe condita [Latin],history
work_2986,Livy: Ab urbe condita [Latin],history
work_2986,Livy: Ab urbe condita [Latin],history
work_2986,Livy: Ab urbe condita [Latin],history
work_2986,Livy: Ab urbe condita [Latin],history
work_2986,Livy: Ab urbe condita [Latin],history
work_2986,Livy: Ab urbe condita [Latin],history
work_2986,Livy: Ab urbe condita [Latin],history
work_2988,Livy: Epitome decadum quattuordecim [Latin],history
work_2989,Livy: Ab urbe condita [Middle French],history
work_2989,Livy: Ab urbe condita [Middle French],history
work_299,"Chartier, Alain, active 15th century: Le livre d'esperance [Middle French]",politics_and_government
work_299,"Chartier, Alain, active 15th century: Le livre d'esperance [Middle French]",politics_and_government
work_2995,"Spirito, Lorenzo: Altro marte [Italian]","history, literature"
work_2996,"Valla, Lorenzo, 1407–1457: Elegantiae linguae latinae [Latin]",grammar
work_2997,"Medici, Lorenzo de', 1449–1492: Poems [Italian]",christian_literature
work_2998,"Lawrence Justinian, Saint, 1381–1456: Liber de corpore christi [Latin]",christian_literature
work_2999,"Pulci, Luca, 1431–1470: Il driadeo [Italian]",literature
work_3,"Gregorius, Nazianzenus, 329–390: Ad eos qui ipsum acciverant nec occurrerant (or. 3) [Greek]",theology
work_30,"Aristides, Aelius, 117–187: Contra genii sui desultores, or. 34 k [Greek]",classical_literature
work_300,"Chartier, Alain, active 15th century: Le quadrilogue invectif [Middle English]",politics_and_government
work_3000,"Luca, di Matteo, ca. 15th cent.: L'arte dell' abbaco [Italian]",science
work_3001,"Lucan, 39–65: Pharsalia [Latin]",history
work_3001,"Lucan, 39–65: Pharsalia [Latin]",history
work_3001,"Lucan, 39–65: Pharsalia [Latin]",history
work_3001,"Lucan, 39–65: Pharsalia [Latin]",history
work_3001,"Lucan, 39–65: Pharsalia [Latin]",history
work_3001,"Lucan, 39–65: Pharsalia [Latin]",history
work_3001,"Lucan, 39–65: Pharsalia [Latin]",history
work_3001,"Lucan, 39–65: Pharsalia [Latin]",history
work_3001,"Lucan, 39–65: Pharsalia [Latin]",history
work_3001,"Lucan, 39–65: Pharsalia [Latin]",history
work_3001,"Lucan, 39–65: Pharsalia [Latin]",history
work_3001,"Lucan, 39–65: Pharsalia [Latin]",history
work_3001,"Lucan, 39–65: Pharsalia [Latin]",history
work_3001,"Lucan, 39–65: Pharsalia [Latin]",history
work_3001,"Lucan, 39–65: Pharsalia [Latin]",history
work_3002,"Lucas, de Bitonto, ca. 1233: Sermones dominicales [Latin]",sermons
work_3003,"Lucian, of Samosata: Calumniae [Latin]",classical_literature
work_3003,"Lucian, of Samosata: Calumniae [Latin]",classical_literature
work_3003,"Lucian, of Samosata: Calumniae [Latin]",classical_literature
work_3004,"Lucian, of Samosata: Mortuorum dialogi (tr., ‘Dialogue des morts’) [Middle French]",classical_literature
work_3005,"Lucianus, Cestrensis: De laude Cestriae [Latin]",geography
work_3006,"Lucian, of Samosata: Works [Greek]",classical_literature
work_3007,"Lucian, of Samosata: Calumniae non temere credendum [Greek]",classical_literature
work_3008,"Lucian, of Samosata: Encomium patriae [Greek]",classical_literature
work_3009,"Lucian, of Samosata: Iudicium dearum [Greek]",classical_literature
work_301,"Chartier, Alain, active 15th century: Le quadriloque invectif [Middle French]",politics_and_government
work_3010,"Lucian, of Samosata: Mortuorum dialogi [Greek]",classical_literature
work_3011,"Seneca, Lucius Annaeus, the younger, approximately 4 B.C.–65 A.D.: Works [Latin]",classical_literature
work_3011,"Seneca, Lucius Annaeus, the younger, approximately 4 B.C.–65 A.D.: Works [Latin]",classical_literature
work_3012,"Lucretius Carus, Titus: De rerum natura [Latin]","philosophy, classical_literature"
work_3012,"Lucretius Carus, Titus: De rerum natura [Latin]","philosophy, classical_literature"
work_3013,"Lactantius Placidus: Commentary on Statius, Thebais [Latin]",classical_literature
work_3014,"Ludolphus, de Luco, ca. 1300: Flores grammaticae [Latin]",grammar
work_3015,"Ludolf, von Sachsen, approximately 1300–1377 or 1378: Commentary on the Psalms [Latin]",bible
work_3015,"Ludolf, von Sachsen, approximately 1300–1377 or 1378: Commentary on the Psalms [Latin]",bible
work_3016,"Ludolf, von Sachsen, approximately 1300–1377 or 1378: Vita Christi [Latin]",theology
work_3016,"Ludolf, von Sachsen, approximately 1300–1377 or 1378: Vita Christi [Latin]",theology
work_3016,"Ludolf, von Sachsen, approximately 1300–1377 or 1378: Vita Christi [Latin]",theology
work_3016,"Ludolf, von Sachsen, approximately 1300–1377 or 1378: Vita Christi [Latin]",theology
work_3017,"Barbo, Ludovico, active 15th century: Ad monochos sanctae iustinae de padua modus meditandi et orandi [Latin]",monasticism_and_religious_orders
work_3018,"Panizza, Ludovico: Medical treatise [Latin]",medicine
work_3019,"Ludovicus, de Pisa, ca. 1423/43: Sermon-commentary on Ecclesiastes [Latin]","sermons, bible"
work_302,"Chartier, Alain, active 15th century: Le traite de l'esperance [Middle English]",politics_and_government
work_3020,"Ludovicus, de Pisa, ca. 1423/43: Sermons [Latin]",sermons
work_3021,"Crijević, Ludovik Tuberon, 1455–1527: Commentarium de temporibus suis [Latin]",history
work_3022,"Ludovicus de Curtosiis (fl. 1373, d. 1418): Tabula utriusque iuris [Latin]",law
work_3023,"Ludovicus, de Tzymia, ca. 1354: Sententiae patrum collectae [Latin]",theology
work_3024,"Olmedo, Lope de, –1433: Regula monachorum ex scriptis hieronymi collecta [Latin]",monasticism_and_religious_orders
work_3024,"Olmedo, Lope de, –1433: Regula monachorum ex scriptis hieronymi collecta [Latin]",monasticism_and_religious_orders
work_3024,"Olmedo, Lope de, –1433: Regula monachorum ex scriptis hieronymi collecta [Latin]",monasticism_and_religious_orders
work_3024,"Olmedo, Lope de, –1433: Regula monachorum ex scriptis hieronymi collecta [Latin]",monasticism_and_religious_orders
work_3026,Lycophron: Cassandra siue Alexandra [Greek],classical_literature
work_3026,Lycophron: Cassandra siue Alexandra [Greek],classical_literature
work_3026,Lycophron: Cassandra siue Alexandra [Greek],classical_literature
work_3027,"Lycurgus, approximately 390 B.C.-approximately 324 B.C.: Speeches [Greek]","classical_literature, rhetoric"
work_3028,Lysias: Contra Hippothersem [Greek],"rhetoric, classical_literature"
work_3029,Lysias: Contra Theomnestrum [Greek],"rhetoric, classical_literature"
work_303,"Chartier, Alain, active 15th century: Libelle de paix [Middle French]",politics_and_government
work_3030,Lysias: De caede Eratosthenis [Latin],"rhetoric, classical_literature"
work_3031,Lysias: Epitaphios [Greek],"rhetoric, classical_literature"
work_3032,Lysias: In Theozoditem [Greek],"rhetoric, classical_literature"
work_3033,"Lysis, Tarentinus, 4th cent. BCE (?): Epistula ad Hipparchum [Greek]","philosophy, classical_literature"
work_3033,"Lysis, Tarentinus, 4th cent. BCE (?): Epistula ad Hipparchum [Greek]","philosophy, classical_literature"
work_3033,"Lysis, Tarentinus, 4th cent. BCE (?): Epistula ad Hipparchum [Greek]","philosophy, classical_literature"
work_3034,"Brutus, pseudo: Epistulae [Greek]",classical_literature
work_3034,"Brutus, pseudo: Epistulae [Greek]",classical_literature
work_3034,"Brutus, pseudo: Epistulae [Greek]",classical_literature
work_3035,"Marulić, Marko, 1450–1524: Commentary on inscriptions found at rome and in italy and dalmatia [Latin]","history, documents"
work_3038,"Macrobius, Ambrosius Aurelius Theodosius: Commentary on the Somnium Scipionis [Latin]","philosophy, classical_literature"
work_3038,"Macrobius, Ambrosius Aurelius Theodosius: Commentary on the Somnium Scipionis [Latin]","philosophy, classical_literature"
work_3038,"Macrobius, Ambrosius Aurelius Theodosius: Commentary on the Somnium Scipionis [Latin]","philosophy, classical_literature"
work_3038,"Macrobius, Ambrosius Aurelius Theodosius: Commentary on the Somnium Scipionis [Latin]","philosophy, classical_literature"
work_3038,"Macrobius, Ambrosius Aurelius Theodosius: Commentary on the Somnium Scipionis [Latin]","philosophy, classical_literature"
work_3038,"Macrobius, Ambrosius Aurelius Theodosius: Commentary on the Somnium Scipionis [Latin]","philosophy, classical_literature"
work_3038,"Macrobius, Ambrosius Aurelius Theodosius: Commentary on the Somnium Scipionis [Latin]","philosophy, classical_literature"
work_3039,"Macrobius, Ambrosius Aurelius Theodosius: Saturnalia [Latin]",classical_literature
work_3039,"Macrobius, Ambrosius Aurelius Theodosius: Saturnalia [Latin]",classical_literature
work_3039,"Macrobius, Ambrosius Aurelius Theodosius: Saturnalia [Latin]",classical_literature
work_3039,"Macrobius, Ambrosius Aurelius Theodosius: Saturnalia [Latin]",classical_literature
work_3039,"Macrobius, Ambrosius Aurelius Theodosius: Saturnalia [Latin]",classical_literature
work_304,"Chartier, Alain, active 15th century: Works [Middle French]",politics_and_government
work_3040,"Vegio, Maffeo, 1406 or 1407–1458: De felicitate et miseria dialogus [Latin]",christian_literature
work_3041,"Vegio, Maffeo, 1406 or 1407–1458: De uerborum significatione [Latin]",law
work_3041,"Vegio, Maffeo, 1406 or 1407–1458: De uerborum significatione [Latin]",law
work_3042,"Vegio, Maffeo, 1406 or 1407–1458: Poems [Latin]",literature
work_3043,"Vegio, Maffeo, 1406 or 1407–1458: Antoniados [Latin]","hagiography, christian_literature"
