Source,Target,Type,Label
work_699,work_4396,Undirected,Merton_College_MS_261-part2
work_7001,work_7002,Undirected,Merton_College_MS_86
work_7001,work_7003,Undirected,Merton_College_MS_86
work_7001,work_7000,Undirected,Merton_College_MS_86
work_7006,work_7008,Undirected,Merton_College_MS_89
work_7006,work_7009,Undirected,Merton_College_MS_89
work_7006,work_7010,Undirected,Merton_College_MS_89
work_7006,work_7007,Undirected,Merton_College_MS_89
work_7006,work_7011,Undirected,Merton_College_MS_89
work_7012,work_17500,Undirected,Merton_College_MS_65
work_7012,work_7013,Undirected,Merton_College_MS_65
work_7012,work_7015,Undirected,Merton_College_MS_65
work_7012,work_7014,Undirected,Merton_College_MS_65
work_7012,work_7005,Undirected,Merton_College_MS_90
work_7012,work_7014,Undirected,Merton_College_MS_90
work_7012,work_7015,Undirected,Merton_College_MS_90
work_7012,work_7013,Undirected,Merton_College_MS_90
work_7012,work_1553,Undirected,Merton_College_MS_65
work_7017,work_12374,Undirected,Merton_College_MS_117
work_7017,work_12374,Undirected,Merton_College_MS_93
work_702,work_703,Undirected,St_Johns_College_MS_126-part1
work_7020,work_7020,Undirected,Merton_College_MS_85-part6
work_7028,work_17002,Undirected,Merton_College_MS_103
work_7030,work_12374,Undirected,Merton_College_MS_107
work_7037,work_17001,Undirected,Merton_College_MS_113
work_7037,work_312,Undirected,Merton_College_MS_113
work_7037,work_17004,Undirected,Merton_College_MS_113
work_7037,work_17005,Undirected,Merton_College_MS_113
work_7037,work_4253,Undirected,Merton_College_MS_113
work_704,work_3226,Undirected,MS_Barocci_82
work_704,work_929,Undirected,MS_Barocci_82
work_704,work_706,Undirected,MS_Auct_F_4_4
work_7044,work_10476,Undirected,Merton_College_MS_129-part1
work_7045,work_10476,Undirected,Merton_College_MS_129-part2
work_7046,work_7047,Undirected,Merton_College_MS_131
work_7046,work_7039,Undirected,Merton_College_MS_131
work_7050,work_12374,Undirected,Merton_College_MS_133
work_7050,work_1567,Undirected,Merton_College_MS_133
work_7053,work_7057,Undirected,Merton_College_MS_137-part2
work_7053,work_7056,Undirected,Merton_College_MS_137-part2
work_7053,work_7055,Undirected,Merton_College_MS_137-part2
work_7053,work_7054,Undirected,Merton_College_MS_137-part2
work_7059,work_7060,Undirected,Merton_College_MS_137-part4
work_7059,work_7061,Undirected,Merton_College_MS_137-part4
work_7062,work_7063,Undirected,Merton_College_MS_138
work_7062,work_7064,Undirected,Merton_College_MS_138
work_7065,work_12374,Undirected,Merton_College_MS_139
work_7065,work_4312,Undirected,Merton_College_MS_139
work_7072,work_12374,Undirected,Merton_College_MS_141-part2
work_7073,work_12374,Undirected,Merton_College_MS_142
work_7076,work_3880,Undirected,MS_Laud_Misc_268-part3
work_7076,work_6853,Undirected,MS_Laud_Misc_268-part3
work_7076,work_7075,Undirected,MS_Laud_Misc_268-part3
work_7076,work_2817,Undirected,MS_Laud_Misc_268-part3
work_7079,work_4517,Undirected,MS_Add_C_150
work_7081,work_7082,Undirected,Merton_College_MS_169-part2
work_7081,work_7083,Undirected,Merton_College_MS_169-part2
work_7081,work_7084,Undirected,Merton_College_MS_169-part2
work_7096,work_7099,Undirected,Merton_College_MS_184
work_7096,work_7098,Undirected,Merton_College_MS_184
work_7096,work_7097,Undirected,Merton_College_MS_184
work_7104,work_7105,Undirected,Merton_College_MS_188
work_7104,work_7106,Undirected,Merton_College_MS_188
work_7107,work_7108,Undirected,Exeter_College_MS_27
work_7107,work_17001,Undirected,Merton_College_MS_189-part1
work_7107,work_12374,Undirected,Exeter_College_MS_27
work_7109,work_12374,Undirected,Merton_College_MS_191
work_711,work_10396,Undirected,MS_Lyell_89
work_7121,work_12374,Undirected,Merton_College_MS_199
work_7122,work_1553,Undirected,Merton_College_MS_201
work_7122,work_2867,Undirected,Merton_College_MS_201
work_7122,work_16066,Undirected,Merton_College_MS_201
work_7122,work_7123,Undirected,Merton_College_MS_201
work_7130,work_7134,Undirected,MS_Laud_Misc_580
work_7130,work_7133,Undirected,MS_Laud_Misc_580
work_7130,work_7132,Undirected,MS_Laud_Misc_580
work_7130,work_7136,Undirected,MS_Laud_Misc_580
work_7130,work_7131,Undirected,MS_Laud_Misc_580
work_7130,work_2941,Undirected,MS_Laud_Misc_580
work_7130,work_7135,Undirected,MS_Laud_Misc_580
work_7130,work_7137,Undirected,MS_Laud_Misc_580
work_7141,work_12374,Undirected,Merton_College_MS_217
work_7141,work_12374,Undirected,Merton_College_MS_217
work_7141,work_12374,Undirected,Merton_College_MS_217
work_7148,work_4544,Undirected,Merton_College_MS_216
work_7148,work_3533,Undirected,Merton_College_MS_216
work_7149,work_7142,Undirected,Merton_College_MS_219
work_7149,work_1320,Undirected,Merton_College_MS_219
work_7149,work_7145,Undirected,Merton_College_MS_219
work_7149,work_1600,Undirected,Merton_College_MS_219
work_7149,work_1601,Undirected,Merton_College_MS_219
work_7149,work_1619,Undirected,Merton_College_MS_219
work_7149,work_1321,Undirected,Merton_College_MS_219
work_7149,work_4447,Undirected,Merton_College_MS_219
work_7149,work_7144,Undirected,Merton_College_MS_219
work_7149,work_1319,Undirected,Merton_College_MS_219
work_7149,work_7152,Undirected,Merton_College_MS_219
work_7149,work_7153,Undirected,Merton_College_MS_219
work_7149,work_17025,Undirected,Merton_College_MS_219
work_7149,work_2846,Undirected,Merton_College_MS_219
work_7149,work_7155,Undirected,Merton_College_MS_219
work_7149,work_5058,Undirected,Merton_College_MS_219
work_7149,work_7151,Undirected,Merton_College_MS_219
work_7149,work_7143,Undirected,Merton_College_MS_219
work_7150,work_3856,Undirected,Merton_College_MS_281-part3
work_7150,work_7247,Undirected,Merton_College_MS_281-part3
work_7162,work_2426,Undirected,MS_Laud_Misc_252-part1
work_7162,work_17026,Undirected,MS_Laud_Misc_252-part1
work_7167,work_4510,Undirected,Merton_College_MS_229
work_7167,work_17027,Undirected,Merton_College_MS_229
work_7178,work_7146,Undirected,Merton_College_MS_230
work_7178,work_7168,Undirected,Merton_College_MS_230
work_7178,work_7169,Undirected,Merton_College_MS_230
work_7178,work_7170,Undirected,Merton_College_MS_230
work_7178,work_17028,Undirected,Merton_College_MS_230
work_7178,work_15391,Undirected,Merton_College_MS_230
work_7178,work_17029,Undirected,Merton_College_MS_230
work_7178,work_7171,Undirected,Merton_College_MS_230
work_7178,work_7176,Undirected,Merton_College_MS_230
work_7178,work_7175,Undirected,Merton_College_MS_230
work_7178,work_7172,Undirected,Merton_College_MS_230
work_7178,work_7173,Undirected,Merton_College_MS_230
work_7178,work_7174,Undirected,Merton_College_MS_230
work_7178,work_7177,Undirected,Merton_College_MS_230
work_718,work_1704,Undirected,MS_Holkham_Gr_29
work_718,work_5906,Undirected,MS_Holkham_Gr_29
work_718,work_16103,Undirected,MS_Holkham_Gr_29
work_718,work_3251,Undirected,MS_Holkham_Gr_29
work_718,work_5907,Undirected,MS_Holkham_Gr_29
work_7180,work_12374,Undirected,Merton_College_MS_234-part5
work_7189,work_2410,Undirected,St_Johns_College_MS_36
work_7189,work_4501,Undirected,St_Johns_College_MS_36
work_7189,work_2905,Undirected,St_Johns_College_MS_36
work_7189,work_4497,Undirected,St_Johns_College_MS_36
work_7189,work_4118,Undirected,St_Johns_College_MS_36
work_7189,work_2905,Undirected,St_Johns_College_MS_36
work_7189,work_4497,Undirected,St_Johns_College_MS_36
work_7189,work_4117,Undirected,St_Johns_College_MS_36
work_7189,work_2904,Undirected,St_Johns_College_MS_36
work_7189,work_7424,Undirected,St_Johns_College_MS_36
work_7189,work_4120,Undirected,St_Johns_College_MS_36
work_7198,work_7199,Undirected,Merton_College_MS_260-part1
work_7198,work_17035,Undirected,Merton_College_MS_260-part1
work_720,work_14583,Undirected,MS_Douce_351
work_720,work_12231,Undirected,MS_Douce_351
work_720,work_2430,Undirected,MS_Douce_351
work_7200,work_7202,Undirected,Merton_College_MS_260-part3
work_7200,work_7201,Undirected,Merton_College_MS_260-part3
work_7217,work_7227,Undirected,Merton_College_MS_274
work_7217,work_7226,Undirected,Merton_College_MS_274
work_7217,work_7225,Undirected,Merton_College_MS_274
work_7217,work_7224,Undirected,Merton_College_MS_274
work_7217,work_7223,Undirected,Merton_College_MS_274
work_7217,work_7222,Undirected,Merton_College_MS_274
work_7217,work_7221,Undirected,Merton_College_MS_274
work_7217,work_7218,Undirected,Merton_College_MS_274
work_7217,work_7219,Undirected,Merton_College_MS_274
work_7217,work_7220,Undirected,Merton_College_MS_274
work_7217,work_7229,Undirected,Merton_College_MS_274
work_722,work_721,Undirected,MS_Canon_Pat_Lat_112
work_722,work_4044,Undirected,MS_Bodl_147
work_722,work_4911,Undirected,MS_Canon_Pat_Lat_112
work_722,work_3768,Undirected,MS_Canon_Pat_Lat_112
work_722,work_6048,Undirected,MS_Canon_Pat_Lat_112
work_722,work_4135,Undirected,MS_Bodl_147
work_722,work_4911,Undirected,Trinity_College_MS_25
work_722,work_3867,Undirected,MS_Bodl_147
work_722,work_3867,Undirected,MS_Canon_Pat_Lat_112
work_722,work_3768,Undirected,MS_Bodl_147
work_722,work_4135,Undirected,MS_Canon_Pat_Lat_112
work_722,work_4911,Undirected,MS_Bodl_147
work_722,work_721,Undirected,MS_Bodl_147
work_722,work_6048,Undirected,MS_Bodl_147
work_7231,work_7233,Undirected,Merton_College_MS_275
work_7231,work_7232,Undirected,Merton_College_MS_275
work_7231,work_4776,Undirected,Merton_College_MS_275
work_7231,work_4774,Undirected,Merton_College_MS_275
work_7231,work_11143,Undirected,Merton_College_MS_275
work_7231,work_1756,Undirected,Merton_College_MS_275
work_7231,work_11143,Undirected,Merton_College_MS_275
work_7231,work_7227,Undirected,Merton_College_MS_275
work_7231,work_11143,Undirected,Merton_College_MS_275
work_7231,work_11143,Undirected,Merton_College_MS_275
work_7231,work_7234,Undirected,Merton_College_MS_275
work_7231,work_7229,Undirected,Merton_College_MS_275
work_7231,work_17044,Undirected,Merton_College_MS_275
work_7231,work_7222,Undirected,Merton_College_MS_275
work_7231,work_17045,Undirected,Merton_College_MS_275
work_7231,work_7223,Undirected,Merton_College_MS_275
work_7231,work_7235,Undirected,Merton_College_MS_275
work_7238,work_17048,Undirected,Merton_College_MS_276-part3
work_7238,work_664,Undirected,Merton_College_MS_276-part3
work_7240,work_7241,Undirected,Merton_College_MS_276-part5
work_7245,work_11141,Undirected,Merton_College_MS_280-part1
work_7245,work_7246,Undirected,Merton_College_MS_280-part1
work_725,work_2820,Undirected,MS_Auct_E_5_4
work_725,work_3226,Undirected,MS_Auct_E_5_4
work_725,work_2819,Undirected,MS_Auct_E_5_4
work_7250,work_849,Undirected,Merton_College_MS_282
work_7250,work_3919,Undirected,Merton_College_MS_282
work_7250,work_857,Undirected,Merton_College_MS_282
work_7250,work_862,Undirected,Merton_College_MS_282
work_7250,work_7253,Undirected,Merton_College_MS_282
work_7250,work_7252,Undirected,Merton_College_MS_282
work_7250,work_861,Undirected,Merton_College_MS_282
work_7250,work_7251,Undirected,Merton_College_MS_282
work_7250,work_851,Undirected,Merton_College_MS_282
work_7250,work_849,Undirected,Merton_College_MS_282
work_7250,work_849,Undirected,Merton_College_MS_282
work_7250,work_849,Undirected,Merton_College_MS_282
work_7254,work_7256,Undirected,Merton_College_MS_283
work_7254,work_7257,Undirected,Merton_College_MS_283
work_7254,work_7255,Undirected,Merton_College_MS_283
work_7258,work_6699,Undirected,St_Johns_College_MS_71-part1
work_7258,work_6699,Undirected,St_Johns_College_MS_69-part1
work_7259,work_7260,Undirected,MS_Bodl_141
work_7259,work_7268,Undirected,MS_Bodl_141
work_7259,work_328,Undirected,MS_Bodl_141
work_7259,work_332,Undirected,MS_Bodl_141
work_7259,work_7263,Undirected,MS_Bodl_141
work_7259,work_7264,Undirected,MS_Bodl_141
work_7259,work_7265,Undirected,MS_Bodl_141
work_7259,work_338,Undirected,MS_Bodl_141
work_7259,work_7262,Undirected,MS_Bodl_141
work_7259,work_339,Undirected,MS_Bodl_141
work_7259,work_7261,Undirected,MS_Bodl_141
work_7259,work_336,Undirected,MS_Bodl_141
work_7259,work_333,Undirected,MS_Bodl_141
work_7259,work_7267,Undirected,MS_Bodl_141
work_7259,work_7266,Undirected,MS_Bodl_141
work_7259,work_6272,Undirected,MS_Bodl_141
work_7263,work_333,Undirected,MS_Laud_Misc_628
work_7263,work_336,Undirected,MS_Laud_Misc_628
work_7263,work_7265,Undirected,MS_Laud_Misc_628
work_7263,work_328,Undirected,MS_Laud_Misc_628
work_7263,work_344,Undirected,MS_Laud_Misc_628
work_7263,work_339,Undirected,MS_Laud_Misc_628
work_7263,work_7264,Undirected,MS_Laud_Misc_628
work_7263,work_332,Undirected,MS_Laud_Misc_628
work_7263,work_337,Undirected,MS_Laud_Misc_628
work_7263,work_7267,Undirected,MS_Laud_Misc_628
work_7263,work_7266,Undirected,MS_Laud_Misc_628
work_7263,work_338,Undirected,MS_Laud_Misc_628
work_7272,work_7273,Undirected,Merton_College_MS_288-part2
work_7274,work_7277,Undirected,Merton_College_MS_289
work_7274,work_4355,Undirected,Merton_College_MS_289
work_7274,work_7276,Undirected,Merton_College_MS_289
work_7279,work_7280,Undirected,Merton_College_MS_292-part2
work_7279,work_7039,Undirected,Merton_College_MS_292-part2
work_7286,work_332,Undirected,Merton_College_MS_292-part6
work_7286,work_7266,Undirected,Merton_College_MS_292-part6
work_7286,work_7287,Undirected,Merton_College_MS_292-part6
work_7286,work_7288,Undirected,Merton_College_MS_292-part6
work_7286,work_14497,Undirected,Merton_College_MS_292-part6
work_7286,work_17052,Undirected,Merton_College_MS_292-part6
work_7286,work_7265,Undirected,Merton_College_MS_292-part6
work_729,work_744,Undirected,MS_Laud_Misc_123
work_729,work_957,Undirected,MS_Laud_Misc_123
work_729,work_729,Undirected,MS_Laud_Misc_123
work_729,work_3500,Undirected,MS_Laud_Misc_123
work_729,work_1850,Undirected,MS_Laud_Misc_123
work_729,work_4540,Undirected,MS_Laud_Misc_123
work_729,work_764,Undirected,MS_Laud_Misc_123
work_729,work_972,Undirected,MS_Laud_Misc_123
work_729,work_3052,Undirected,MS_Laud_Misc_123
work_7295,work_7293,Undirected,Merton_College_MS_292-part7
work_7295,work_7291,Undirected,Merton_College_MS_292-part7
work_7295,work_7294,Undirected,Merton_College_MS_292-part7
work_7295,work_7290,Undirected,Merton_College_MS_292-part7
work_7295,work_7289,Undirected,Merton_College_MS_292-part7
work_7298,work_7299,Undirected,Merton_College_MS_295-part3
work_7298,work_4368,Undirected,Merton_College_MS_295-part3
work_7304,work_11126,Undirected,Merton_College_MS_296-part2
work_7305,work_7314,Undirected,Merton_College_MS_299
work_7305,work_17058,Undirected,Merton_College_MS_299
work_7305,work_7313,Undirected,Merton_College_MS_299
work_7305,work_7310,Undirected,Merton_College_MS_299
work_7305,work_7311,Undirected,Merton_College_MS_299
work_7305,work_7309,Undirected,Merton_College_MS_299
work_7305,work_11243,Undirected,MS_Bodl_571-part1
work_7305,work_7308,Undirected,Merton_College_MS_299
work_7305,work_7307,Undirected,Merton_College_MS_299
work_7305,work_317,Undirected,MS_Bodl_571-part1
work_7305,work_2773,Undirected,MS_Bodl_571-part1
work_7305,work_2759,Undirected,MS_Bodl_571-part1
work_7305,work_17058,Undirected,MS_Bodl_571-part1
work_7305,work_7312,Undirected,Merton_College_MS_299
work_7305,work_7306,Undirected,Merton_College_MS_299
work_7305,work_11726,Undirected,Merton_College_MS_299
work_7305,work_11726,Undirected,Merton_College_MS_299
work_7315,work_7316,Undirected,Merton_College_MS_305
work_7315,work_7317,Undirected,Merton_College_MS_305
work_7319,work_7244,Undirected,Merton_College_MS_306
work_7324,work_11148,Undirected,Merton_College_MS_310
work_7324,work_11157,Undirected,Merton_College_MS_310
work_7341,work_7340,Undirected,Merton_College_MS_304
work_7341,work_17076,Undirected,Merton_College_MS_304
work_7341,work_11164,Undirected,Merton_College_MS_304
work_7376,work_7375,Undirected,Exeter_College_MS_28-partA
work_7376,work_7377,Undirected,Exeter_College_MS_28-partA
work_7376,work_11855,Undirected,Exeter_College_MS_28-partA
work_7378,work_7379,Undirected,Exeter_College_MS_28-partB
work_7378,work_14583,Undirected,Exeter_College_MS_28-partB
work_7378,work_1660,Undirected,Exeter_College_MS_28-partB
work_7378,work_1660,Undirected,Exeter_College_MS_28-partB
work_7378,work_3525,Undirected,MS_Bodl_303
work_739,work_2431,Undirected,MS_DOrville_209
work_739,work_749,Undirected,MS_DOrville_209
work_739,work_12892,Undirected,MS_DOrville_209
work_7395,work_12374,Undirected,Exeter_College_MS_39
work_7398,work_5921,Undirected,MS_Hamilton_46-part1
work_7398,work_14583,Undirected,MS_Hamilton_46-part1
work_7398,work_14583,Undirected,MS_Hamilton_46-part1
work_7398,work_2132,Undirected,MS_Hamilton_46-part1
work_7398,work_13232,Undirected,MS_Hamilton_46-part1
work_7398,work_16338,Undirected,MS_Hamilton_46-part1
work_7398,work_16388,Undirected,MS_Hamilton_46-part1
work_7399,work_7400,Undirected,MS_Hamilton_35
work_7399,work_7401,Undirected,MS_Hamilton_35
work_7399,work_2313,Undirected,MS_Hamilton_35
work_7399,work_7402,Undirected,MS_Hamilton_35
work_7399,work_2316,Undirected,MS_Hamilton_35
work_7399,work_2352,Undirected,MS_Hamilton_35
work_7405,work_13209,Undirected,MS_Digby_197
work_7405,work_17070,Undirected,MS_Digby_197
work_7405,work_14943,Undirected,MS_Digby_197
work_7405,work_1716,Undirected,MS_Digby_197
work_7405,work_6726,Undirected,MS_Digby_197
work_7405,work_3131,Undirected,MS_Digby_197
work_7405,work_3133,Undirected,MS_Digby_197
work_741,work_777,Undirected,MS_Laud_Misc_117
work_741,work_768,Undirected,MS_Laud_Misc_117
work_741,work_792,Undirected,MS_Laud_Misc_117
work_741,work_835,Undirected,MS_Laud_Misc_117
work_741,work_12769,Undirected,MS_Laud_Misc_117
work_741,work_7322,Undirected,MS_Laud_Misc_117
work_7412,work_12374,Undirected,Exeter_College_MS_68
work_7412,work_12374,Undirected,Exeter_College_MS_68
work_7413,work_7413,Undirected,MS_Junius_25-part4
work_7413,work_12033,Undirected,MS_Junius_25-part4
work_7414,work_1280,Undirected,MS_Junius_25-part10
work_7414,work_3102,Undirected,MS_Junius_25-part10
work_7427,work_14583,Undirected,MS_Laud_Misc_479-partB
work_7427,work_1718,Undirected,MS_Laud_Misc_479-partB
work_7427,work_1718,Undirected,MS_Laud_Misc_479-partB
work_7427,work_5778,Undirected,MS_Laud_Misc_479-partB
work_7427,work_1024,Undirected,MS_Laud_Misc_479-partB
work_7427,work_15005,Undirected,MS_Laud_Misc_479-partB
work_7427,work_15005,Undirected,MS_Laud_Misc_479-partB
work_7427,work_1869,Undirected,MS_Laud_Misc_479-partB
work_7427,work_14583,Undirected,MS_Laud_Misc_479-partB
work_7427,work_7428,Undirected,MS_Laud_Misc_479-partB
work_7427,work_4318,Undirected,MS_Laud_Misc_479-partB
work_743,work_4026,Undirected,MS_Laud_Misc_111
work_743,work_1447,Undirected,MS_Laud_Misc_111
work_743,work_11808,Undirected,MS_Laud_Misc_111
work_743,work_4286,Undirected,MS_Laud_Misc_111
work_743,work_4289,Undirected,MS_Laud_Misc_111
work_743,work_15308,Undirected,MS_Laud_Misc_111
work_7434,work_14583,Undirected,MS_Laud_Misc_544
work_7434,work_14583,Undirected,MS_Laud_Misc_544
work_7434,work_14583,Undirected,MS_Laud_Misc_544
work_7434,work_14583,Undirected,MS_Laud_Misc_544
work_7434,work_14583,Undirected,MS_Laud_Misc_544
work_7434,work_14583,Undirected,MS_Laud_Misc_544
work_7434,work_14583,Undirected,MS_Laud_Misc_544
work_7434,work_14583,Undirected,MS_Laud_Misc_544
work_7434,work_14583,Undirected,MS_Laud_Misc_544
work_7434,work_14583,Undirected,MS_Laud_Misc_544
work_7434,work_14583,Undirected,MS_Laud_Misc_544
work_7434,work_7433,Undirected,MS_Laud_Misc_544
work_7434,work_14583,Undirected,MS_Laud_Misc_544
work_7434,work_14583,Undirected,MS_Laud_Misc_544
work_7434,work_1660,Undirected,MS_Laud_Misc_544
work_7434,work_14583,Undirected,MS_Laud_Misc_544
work_7434,work_7432,Undirected,MS_Laud_Misc_544
work_7440,work_2268,Undirected,Trinity_College_MS_31
work_745,work_772,Undirected,MS_Bodl_804
work_7452,work_17165,Undirected,St_Johns_College_MS_102
work_746,work_6472,Undirected,MS_Hamilton_49-part2
work_746,work_835,Undirected,MS_Hamilton_49-part2
work_746,work_2567,Undirected,MS_Hamilton_49-part2
work_747,work_1210,Undirected,MS_Laud_Misc_87-part3
work_747,work_464,Undirected,MS_Laud_Misc_87-part3
work_747,work_7424,Undirected,MS_Laud_Misc_87-part3
work_747,work_762,Undirected,MS_Laud_Misc_87-part3
work_748,work_2257,Undirected,MS_Douce_198
work_748,work_3871,Undirected,MS_Douce_198
work_748,work_744,Undirected,MS_Douce_198
work_748,work_729,Undirected,MS_Douce_198
work_750,work_773,Undirected,MS_Barlow_43
work_750,work_779,Undirected,MS_Barlow_43
work_750,work_779,Undirected,MS_Rawl_C_818
work_750,work_751,Undirected,MS_Laud_Misc_122
work_750,work_794,Undirected,MS_Laud_Misc_122
work_750,work_747,Undirected,MS_Laud_Misc_122
work_750,work_775,Undirected,MS_Laud_Misc_122
work_750,work_779,Undirected,MS_Laud_Misc_122
work_753,work_16240,Undirected,MS_Laud_Misc_135
work_753,work_1876,Undirected,MS_Bodl_198
work_753,work_4827,Undirected,MS_Canon_Pat_Lat_187
work_753,work_2426,Undirected,Trinity_College_MS_59
work_754,work_1928,Undirected,MS_e_Mus_33
work_754,work_1185,Undirected,MS_e_Mus_33
work_7609,work_222,Undirected,MS_Bodl_603-part2
work_7609,work_1640,Undirected,MS_Bodl_603-part2
work_7609,work_3945,Undirected,MS_Bodl_603-part2
work_761,work_3889,Undirected,Brasenose_College_MS_12
work_761,work_764,Undirected,Brasenose_College_MS_12
work_761,work_6847,Undirected,Brasenose_College_MS_12
work_761,work_6602,Undirected,Brasenose_College_MS_12
work_761,work_810,Undirected,Brasenose_College_MS_12
work_761,work_5945,Undirected,Brasenose_College_MS_12
work_761,work_747,Undirected,Brasenose_College_MS_12
work_761,work_5752,Undirected,Brasenose_College_MS_12
work_761,work_3881,Undirected,Brasenose_College_MS_12
work_761,work_837,Undirected,Brasenose_College_MS_12
work_761,work_5806,Undirected,Brasenose_College_MS_12
work_761,work_805,Undirected,Brasenose_College_MS_12
work_761,work_6846,Undirected,Brasenose_College_MS_12
work_761,work_5946,Undirected,Brasenose_College_MS_12
work_761,work_5948,Undirected,Brasenose_College_MS_12
work_7613,work_16459,Undirected,MS_Rawl_G_109-part4
work_7613,work_16459,Undirected,MS_Rawl_G_109-part4
work_7614,work_13883,Undirected,MS_Rawl_G_109-part1
work_7615,work_7615,Undirected,MS_Laud_Misc_677-part1
work_762,work_1032,Undirected,MS_Lat_th_e_39-part1
work_762,work_5101,Undirected,MS_Lat_th_e_39-part1
work_762,work_5094,Undirected,MS_Lat_th_e_39-part1
work_762,work_758,Undirected,Christ_Church_Allestree_Library_MS_M110
work_762,work_760,Undirected,MS_Lat_th_e_39-part1
work_762,work_1024,Undirected,MS_Lat_th_e_39-part1
work_762,work_480,Undirected,MS_Lat_th_e_39-part1
work_762,work_4083,Undirected,MS_Lat_th_e_39-part1
work_762,work_815,Undirected,Christ_Church_Allestree_Library_MS_M110
work_762,work_785,Undirected,Christ_Church_Allestree_Library_MS_M110
work_762,work_3879,Undirected,MS_Lat_th_e_39-part1
work_762,work_815,Undirected,MS_Lat_th_e_39-part1
work_762,work_4165,Undirected,MS_Lat_th_e_39-part1
work_762,work_1027,Undirected,MS_Lat_th_e_39-part1
work_762,work_3881,Undirected,MS_Lat_th_e_39-part1
work_762,work_5102,Undirected,MS_Lat_th_e_39-part1
work_762,work_14583,Undirected,MS_Lat_th_e_39-part1
work_762,work_1035,Undirected,MS_Lat_th_e_39-part1
work_762,work_1033,Undirected,MS_Lat_th_e_39-part1
work_762,work_322,Undirected,University_College_MS_117
work_7620,work_3894,Undirected,MS_Laud_Misc_325
work_7620,work_3952,Undirected,MS_Laud_Misc_325
work_7628,work_16562,Undirected,MS_Laud_Misc_180-part4
work_7629,work_14583,Undirected,MS_Laud_Misc_190-part2
work_7629,work_2125,Undirected,MS_Laud_Misc_190-part2
work_7629,work_15266,Undirected,MS_Laud_Misc_190-part2
work_7629,work_2635,Undirected,MS_Laud_Misc_190-part2
work_7629,work_2633,Undirected,MS_Laud_Misc_190-part2
work_764,work_833,Undirected,MS_Canon_Pat_Lat_183
work_765,work_787,Undirected,MS_Laud_Misc_343
work_768,work_771,Undirected,MS_Bodl_136-part1
work_768,work_6102,Undirected,MS_Bodl_136-part1
work_768,work_5766,Undirected,MS_Bodl_136-part1
work_768,work_833,Undirected,MS_Bodl_136-part1
work_768,work_6150,Undirected,MS_Bodl_136-part1
work_768,work_3881,Undirected,MS_Bodl_136-part1
work_768,work_805,Undirected,MS_Bodl_136-part1
work_768,work_767,Undirected,MS_Bodl_136-part1
work_768,work_5804,Undirected,MS_Bodl_136-part1
work_768,work_309,Undirected,MS_Bodl_136-part1
work_768,work_5780,Undirected,MS_Bodl_136-part1
work_768,work_804,Undirected,MS_Bodl_136-part1
work_768,work_6605,Undirected,MS_Bodl_136-part1
work_768,work_1588,Undirected,MS_Bodl_136-part1
work_768,work_1831,Undirected,Trinity_College_MS_4
work_768,work_3889,Undirected,MS_Bodl_136-part1
work_768,work_747,Undirected,Trinity_College_MS_4
work_768,work_821,Undirected,MS_Bodl_136-part1
work_768,work_1868,Undirected,MS_Bodl_136-part1
work_768,work_1850,Undirected,MS_Bodl_136-part1
work_768,work_6606,Undirected,MS_Bodl_136-part1
work_768,work_3886,Undirected,MS_Bodl_136-part1
work_768,work_747,Undirected,MS_Bodl_136-part1
work_768,work_5788,Undirected,MS_Bodl_136-part1
work_768,work_4316,Undirected,MS_Bodl_136-part1
work_768,work_4326,Undirected,MS_Bodl_136-part1
work_768,work_785,Undirected,MS_Bodl_136-part1
work_768,work_3868,Undirected,MS_Bodl_136-part1
work_768,work_2942,Undirected,MS_Bodl_136-part1
work_771,work_750,Undirected,MS_Lawn_medieval_20
work_771,work_767,Undirected,MS_Lawn_medieval_20
work_771,work_778,Undirected,MS_Lawn_medieval_20
work_771,work_771,Undirected,MS_Lawn_medieval_20
work_771,work_626,Undirected,MS_Lawn_medieval_20
work_772,work_777,Undirected,MS_Laud_Misc_138
work_772,work_5771,Undirected,MS_Laud_Misc_138
work_772,work_739,Undirected,MS_Laud_Misc_138
work_772,work_3886,Undirected,MS_Laud_Misc_138
work_772,work_805,Undirected,MS_Laud_Misc_138
work_772,work_3907,Undirected,MS_Laud_Misc_138
work_772,work_820,Undirected,MS_Laud_Misc_138
work_772,work_6285,Undirected,MS_Laud_Misc_138
work_772,work_773,Undirected,MS_Laud_Misc_138
work_772,work_820,Undirected,MS_Laud_Misc_138
work_772,work_787,Undirected,MS_Laud_Misc_138
work_772,work_765,Undirected,MS_Laud_Misc_138
work_772,work_1188,Undirected,MS_Laud_Misc_138
work_772,work_776,Undirected,MS_Laud_Misc_138
work_772,work_4910,Undirected,MS_Laud_Misc_138
work_772,work_3484,Undirected,MS_Laud_Misc_138
work_772,work_749,Undirected,MS_Laud_Misc_138
work_772,work_3907,Undirected,MS_Laud_Misc_138
work_772,work_3459,Undirected,MS_Laud_Misc_138
work_772,work_820,Undirected,MS_Laud_Misc_138
work_772,work_760,Undirected,MS_Laud_Misc_138
work_773,work_743,Undirected,MS_Bodl_145
work_773,work_743,Undirected,MS_Bodl_134
work_777,work_3886,Undirected,MS_Rawl_C_154
work_777,work_832,Undirected,MS_Rawl_C_154
work_778,work_473,Undirected,MS_Wood_empt_24
work_778,work_455,Undirected,MS_Wood_empt_24
