Source,Target,Type,Label
person_4611,person_49548280,Undirected,St_Johns_College_MS_26
person_4611,person_49548280,Undirected,St_Johns_College_MS_39
person_4611,person_49548280,Undirected,St_Johns_College_MS_141
person_4611,person_4640,Undirected,St_Johns_College_MS_118
person_4613,person_49061771,Undirected,St_Johns_College_MS_116
person_4614,person_4615,Undirected,St_Johns_College_MS_79
person_4614,person_3407,Undirected,St_Johns_College_MS_79
person_4616,person_49548280,Undirected,St_Johns_College_MS_138
person_4616,person_4611,Undirected,St_Johns_College_MS_138
person_4619,person_4620,Undirected,St_Johns_College_MS_7
person_4621,person_78340758,Undirected,St_Johns_College_MS_53
person_4621,person_4600,Undirected,St_Johns_College_MS_53
person_4622,person_49548280,Undirected,St_Johns_College_MS_27
person_4622,person_4611,Undirected,St_Johns_College_MS_27
person_4622,person_49548280,Undirected,St_Johns_College_MS_20
person_4622,person_4611,Undirected,St_Johns_College_MS_20
person_4623,person_49061771,Undirected,St_Johns_College_MS_132
person_4623,person_4624,Undirected,St_Johns_College_MS_132
person_4625,person_4626,Undirected,St_Johns_College_MS_68
person_4625,person_71422092,Undirected,St_Johns_College_MS_68
person_4625,person_4630,Undirected,St_Johns_College_MS_68
person_4625,person_4629,Undirected,St_Johns_College_MS_68
person_4625,person_4628,Undirected,St_Johns_College_MS_68
person_4625,person_4627,Undirected,St_Johns_College_MS_68
person_4632,person_4633,Undirected,St_Johns_College_MS_114
person_4632,person_54940373,Undirected,St_Johns_College_MS_114
person_4635,person_49548280,Undirected,St_Johns_College_MS_100
person_4635,person_4611,Undirected,St_Johns_College_MS_100
person_4635,person_4636,Undirected,St_Johns_College_MS_100
person_4637,person_4638,Undirected,St_Johns_College_MS_65
person_4637,person_49061771,Undirected,St_Johns_College_MS_65
person_4637,person_88668387,Undirected,St_Johns_College_MS_65
person_4637,person_72196277,Undirected,St_Johns_College_MS_65
person_4639,person_4604,Undirected,St_Johns_College_MS_137
person_4639,person_44413993,Undirected,St_Johns_College_MS_137
person_4639,person_4101,Undirected,St_Johns_College_MS_137
person_4643,person_828869,Undirected,St_Johns_College_MS_193
person_4643,person_4644,Undirected,St_Johns_College_MS_193
person_465,person_29543710,Undirected,MS_Barlow_40
person_465,person_3705,Undirected,MS_Bodl_467
person_465,person_9905622,Undirected,MS_Bodl_467
person_4651,person_4649,Undirected,St_Johns_College_MS_196
person_4651,person_4650,Undirected,St_Johns_College_MS_196
person_4651,person_4649,Undirected,St_Johns_College_MS_196
person_4653,person_4654,Undirected,St_Johns_College_MS_235_fragment_18
person_4655,person_4611,Undirected,St_Johns_College_MS_8
person_4655,person_49548280,Undirected,St_Johns_College_MS_8
person_4655,person_4656,Undirected,St_Johns_College_MS_8
person_46572341,person_47563478,Undirected,MS_Rawl_D_263
person_46572341,person_29543710,Undirected,MS_Rawl_D_263
person_4658,person_4659,Undirected,St_Johns_College_MS_57
person_4658,person_4664,Undirected,St_Johns_College_MS_57
person_4658,person_4663,Undirected,St_Johns_College_MS_57
person_4658,person_4663,Undirected,St_Johns_College_MS_57
person_4658,person_4662,Undirected,St_Johns_College_MS_57
person_4658,person_4661,Undirected,St_Johns_College_MS_57
person_4658,person_4660,Undirected,St_Johns_College_MS_57
person_4665,person_4666,Undirected,St_Johns_College_MS_171
person_4665,person_4611,Undirected,St_Johns_College_MS_206
person_4665,person_49548280,Undirected,St_Johns_College_MS_171
person_4665,person_4611,Undirected,St_Johns_College_MS_171
person_4665,person_4640,Undirected,St_Johns_College_MS_171
person_4665,person_4611,Undirected,St_Johns_College_MS_171
person_4665,person_4640,Undirected,St_Johns_College_MS_206
person_4665,person_4667,Undirected,St_Johns_College_MS_171
person_4666,person_3992,Undirected,St_Johns_College_MS_178
person_46676921,person_27215170,Undirected,MS_Ashmole_34
person_4669,person_4676,Undirected,St_Johns_College_MS_340
person_4669,person_4674,Undirected,St_Johns_College_MS_340
person_4669,person_4671,Undirected,St_Johns_College_MS_340
person_4669,person_4670,Undirected,St_Johns_College_MS_340
person_4669,person_4675,Undirected,St_Johns_College_MS_340
person_4669,person_3073,Undirected,St_Johns_College_MS_340
person_4669,person_4672,Undirected,St_Johns_College_MS_340
person_4669,person_4673,Undirected,St_Johns_College_MS_340
person_4677,person_49061771,Undirected,St_Johns_College_MS_25
person_46796537,person_47563478,Undirected,MS_Rawl_G_154
person_46796537,person_38465038,Undirected,MS_Rawl_D_410
person_46796537,person_38465038,Undirected,MS_Rawl_G_154
person_46796537,person_47563478,Undirected,MS_Rawl_D_410
person_4680,person_4679,Undirected,St_Johns_College_MS_139
person_4680,person_4613,Undirected,St_Johns_College_MS_139
person_4680,person_4681,Undirected,St_Johns_College_MS_139
person_4680,person_49061771,Undirected,St_Johns_College_MS_139
person_4685,person_4686,Undirected,St_Johns_College_MS_195
person_4691,person_4692,Undirected,St_Johns_College_MS_204
person_4693,person_78340758,Undirected,St_Johns_College_MS_63
person_4693,person_4600,Undirected,St_Johns_College_MS_63
person_4694,person_4622,Undirected,St_Johns_College_MS_42
person_4694,person_59446973,Undirected,St_Johns_College_MS_42
person_4694,person_4611,Undirected,St_Johns_College_MS_42
person_4698,person_4700,Undirected,St_Johns_College_MS_198
person_4698,person_4699,Undirected,St_Johns_College_MS_198
person_4698,person_4600,Undirected,St_Johns_College_MS_198
person_4698,person_78340758,Undirected,St_Johns_College_MS_198
person_47066992,person_59225563,Undirected,MS_Junius_25
person_47066992,person_54197108,Undirected,MS_Junius_25
person_4707,person_4708,Undirected,St_Johns_College_MS_78
person_4707,person_4709,Undirected,St_Johns_College_MS_78
person_4707,person_4706,Undirected,St_Johns_College_MS_78
person_4707,person_4712,Undirected,St_Johns_College_MS_78
person_4710,person_4711,Undirected,St_Johns_College_MS_43
person_4713,person_69848690,Undirected,MS_Douce_370
person_47156809529045121896,person_14807100,Undirected,MS_Don_e_253
person_4716,person_3450,Undirected,St_Johns_College_MS_113
person_4716,person_4604,Undirected,St_Johns_College_MS_113
person_4717,person_4718,Undirected,St_Johns_College_MS_165
person_4717,person_4600,Undirected,St_Johns_College_MS_165
person_4721,person_59201801,Undirected,St_Johns_College_MS_266
person_4721,person_4720,Undirected,St_Johns_College_MS_266
person_4721,person_4722,Undirected,St_Johns_College_MS_266
person_4721,person_49061771,Undirected,St_Johns_College_MS_266
person_4723,person_78340758,Undirected,St_Johns_College_MS_127
person_4723,person_4600,Undirected,St_Johns_College_MS_127
person_4723,person_4725,Undirected,St_Johns_College_MS_127
person_4723,person_4724,Undirected,St_Johns_College_MS_127
person_4729,person_4727,Undirected,St_Johns_College_MS_96
person_4729,person_4728,Undirected,St_Johns_College_MS_96
person_4729,person_4600,Undirected,St_Johns_College_MS_96
person_4731,person_89746854,Undirected,St_Johns_College_MS_320
person_4731,person_4734,Undirected,St_Johns_College_MS_320
person_4731,person_47697855,Undirected,St_Johns_College_MS_320
person_4731,person_4732,Undirected,St_Johns_College_MS_320
person_4731,person_4733,Undirected,St_Johns_College_MS_320
person_4735,person_4736,Undirected,St_Johns_College_MS_10
person_4735,person_4737,Undirected,St_Johns_College_MS_10
person_4735,person_49061771,Undirected,St_Johns_College_MS_10
person_4738,person_4739,Undirected,St_Johns_College_MS_136
person_4738,person_4747,Undirected,St_Johns_College_MS_136
person_4738,person_4746,Undirected,St_Johns_College_MS_136
person_4738,person_4748,Undirected,St_Johns_College_MS_136
person_4738,person_4640,Undirected,St_Johns_College_MS_136
person_4738,person_4740,Undirected,St_Johns_College_MS_136
person_4738,person_4611,Undirected,St_Johns_College_MS_136
person_4738,person_4742,Undirected,St_Johns_College_MS_136
person_4738,person_4741,Undirected,St_Johns_College_MS_136
person_4738,person_4743,Undirected,St_Johns_College_MS_136
person_4751,person_49061771,Undirected,St_Johns_College_MS_86
person_4751,person_4749,Undirected,St_Johns_College_MS_86
person_4751,person_4750,Undirected,St_Johns_College_MS_86
person_4752,person_59434961,Undirected,St_Johns_College_MS_56
person_4752,person_4755,Undirected,St_Johns_College_MS_56
person_4752,person_4622,Undirected,St_Johns_College_MS_56
person_4752,person_4754,Undirected,St_Johns_College_MS_56
person_4752,person_4753,Undirected,St_Johns_College_MS_56
person_47524207,person_2716,Undirected,MS_Lat_th_e_51
person_47563478,person_29543710,Undirected,MS_Rawl_D_913
person_47563478,person_47563478,Undirected,MS_Rawl_D_913
person_47571393,person_9700936,Undirected,MS_Lyell_26
person_47571393,person_64157046,Undirected,MS_Lyell_26
person_4759,person_4760,Undirected,St_Johns_College_MS_75
person_4759,person_4761,Undirected,St_Johns_College_MS_75
person_4759,person_4600,Undirected,St_Johns_College_MS_75
person_4763,person_4604,Undirected,St_Johns_College_MS_1
person_4763,person_4764,Undirected,St_Johns_College_MS_1
person_4768,person_4769,Undirected,St_Johns_College_MS_94
person_4768,person_4767,Undirected,St_Johns_College_MS_94
person_4768,person_72196277,Undirected,St_Johns_College_MS_94
person_477,person_887,Undirected,MS_Don_a_11
person_4773,person_49548280,Undirected,St_Johns_College_MS_47
person_4773,person_4611,Undirected,St_Johns_College_MS_47
person_4773,person_4772,Undirected,St_Johns_College_MS_47
person_4773,person_4771,Undirected,St_Johns_College_MS_47
person_4774,person_4604,Undirected,St_Johns_College_MS_11
person_478,person_95832876,Undirected,MS_Eng_th_f_39
person_4780,person_49061771,Undirected,St_Johns_College_MS_131
person_4783,person_4784,Undirected,St_Johns_College_MS_167
person_4786,person_4785,Undirected,St_Johns_College_MS_179
person_4786,person_4787,Undirected,St_Johns_College_MS_179
person_4800,person_51728429,Undirected,MS_Arch_Selden_B_24
person_4802,person_4804,Undirected,Jesus_College_MS_29-part1
person_4802,person_4803,Undirected,Jesus_College_MS_29-part1
person_4806,person_4807,Undirected,MS_Tanner_15
person_4806,person_11058091,Undirected,MS_Tanner_15
person_4808,person_69848690,Undirected,MS_Douce_311
person_4808,person_4809,Undirected,MS_Douce_311
person_4808,person_35164295405908412379,Undirected,MS_Douce_311
person_4808,person_4809,Undirected,MS_Douce_311
person_4808,person_35164295405908412379,Undirected,MS_Douce_311
person_4808,person_64021324,Undirected,MS_Douce_311
person_4808,person_8323092,Undirected,MS_Douce_311
person_4808,person_4810,Undirected,MS_Douce_311
person_4808,person_73867523,Undirected,MS_Douce_311
person_4808,person_10003991,Undirected,MS_Douce_311
person_4808,person_11169174204656080244,Undirected,MS_Douce_311
person_4808,person_64021324,Undirected,MS_Douce_311
person_4808,person_4809,Undirected,MS_Douce_311
person_4808,person_35164295405908412379,Undirected,MS_Douce_311
person_4808,person_56169934,Undirected,MS_Douce_311
person_4808,person_4810,Undirected,MS_Douce_311
person_4808,person_64021324,Undirected,MS_Douce_311
person_481,person_480,Undirected,MS_Lat_misc_d_66
person_4811,person_27215170,Undirected,MS_Ashmole_1517
person_4813,person_47563478,Undirected,MS_Rawl_C_752
person_4814,person_29543710,Undirected,MS_Rawl_C_259
person_4814,person_47563478,Undirected,MS_Rawl_C_259
person_4815,person_54940373,Undirected,MS_Laud_Misc_33
person_482,person_61575100,Undirected,MS_Dugdale_46
person_482,person_73742847,Undirected,MS_Dugdale_46
person_4820765,person_54940373,Undirected,MS_Laud_Misc_570
person_4851,person_69848690,Undirected,MS_Douce_17
person_4851,person_56951183,Undirected,MS_Douce_17
person_4852,person_4853,Undirected,MS_Douce_22
person_4852,person_69848690,Undirected,MS_Douce_22
person_4854,person_63873133,Undirected,MS_Douce_27
person_4854,person_4855,Undirected,MS_Douce_27
person_4854,person_69848690,Undirected,MS_Douce_27
person_4854,person_51566395,Undirected,MS_Douce_27
person_4854,person_56951183,Undirected,MS_Douce_27
person_4856,person_69848690,Undirected,MS_Douce_295
person_4857,person_47563478,Undirected,MS_Rawl_poet_163
person_4857,person_1203,Undirected,MS_Rawl_poet_163
person_4858,person_4859,Undirected,MS_Hatton_111
person_4860,person_69848690,Undirected,MS_Douce_91
person_4860,person_32363324,Undirected,MS_Douce_91
person_4862,person_4861,Undirected,MS_Laud_Misc_138
person_4862,person_54940373,Undirected,MS_Laud_Misc_138
person_4862,person_4863,Undirected,MS_Laud_Misc_138
person_4865,person_4866,Undirected,MS_Douce_118
person_4865,person_69848690,Undirected,MS_Douce_118
person_4867,person_69848690,Undirected,MS_Douce_54
person_4868,person_236,Undirected,MS_Douce_89
person_4868,person_69848690,Undirected,MS_Douce_89
person_4869,person_69848690,Undirected,MS_Douce_114
person_4870,person_51715359,Undirected,MS_Douce_120
person_4870,person_69848690,Undirected,MS_Douce_120
person_4873,person_24945908,Undirected,MS_DOrville_120
person_4873,person_3394,Undirected,MS_DOrville_120
person_4873,person_3393,Undirected,MS_DOrville_120
person_4873,person_3392,Undirected,MS_DOrville_120
person_4875,person_24945908,Undirected,MS_DOrville_22
person_4875,person_3392,Undirected,MS_DOrville_22
person_4875,person_3394,Undirected,MS_DOrville_22
person_4875,person_3393,Undirected,MS_DOrville_22
person_4876,person_54940373,Undirected,MS_Laud_Lat_82
person_4877,person_8813457,Undirected,MS_Rawl_G_185
person_4877,person_37790832,Undirected,MS_Rawl_G_185
person_4877,person_47563478,Undirected,MS_Rawl_G_185
person_4877,person_45071137,Undirected,MS_Rawl_G_185
person_4877,person_25708606,Undirected,MS_Rawl_G_185
person_4878,person_4880,Undirected,MS_Hatton_51
person_4878,person_37729288,Undirected,MS_Hatton_51
person_48790618,person_7785407,Undirected,MS_Lyell_1
person_48790618,person_64157046,Undirected,MS_Lyell_1
person_4881,person_37729288,Undirected,MS_Hatton_81
person_4882,person_37729288,Undirected,MS_Hatton_88
person_4883,person_446,Undirected,MS_Canon_Liturg_9
person_4883,person_2384880,Undirected,MS_Canon_Liturg_9
person_4884,person_2384880,Undirected,MS_Canon_Liturg_49
person_4885,person_47563478,Undirected,MS_Rawl_G_127
person_4885,person_4886,Undirected,MS_Rawl_G_127
person_4885,person_3472,Undirected,MS_Rawl_G_127
person_4887,person_41944166,Undirected,MS_Gough_Liturg_9
person_4887,person_41970552,Undirected,MS_Gough_Liturg_9
person_4887,person_4888,Undirected,MS_Gough_Liturg_9
person_4889,person_4890,Undirected,MS_Hatton_18
person_4889,person_37729288,Undirected,MS_Hatton_18
person_4889,person_4891,Undirected,MS_Hatton_18
person_4892,person_47563478,Undirected,MS_Rawl_G_20
person_4892,person_50151830,Undirected,MS_Rawl_G_20
person_4894,person_37729288,Undirected,MS_Auct_D_2_2
person_4894,person_4896,Undirected,MS_Auct_D_2_2
person_4894,person_4895,Undirected,MS_Auct_D_2_2
person_48966077,person_2920,Undirected,MS_Bodl_214
person_48966077,person_2919,Undirected,MS_Bodl_214
person_48966077,person_2920,Undirected,MS_Bodl_379
person_48966077,person_2919,Undirected,MS_Bodl_379
person_48966077,person_67932423,Undirected,MS_Bodl_379
person_48966077,person_67932423,Undirected,MS_Bodl_214
person_4899,person_4898,Undirected,MS_Liturg_153
person_4899,person_4897,Undirected,MS_Liturg_153
person_4900,person_4901,Undirected,MS_Auct_D_4_3
person_4900,person_4902,Undirected,MS_Auct_D_4_3
person_4900,person_37729288,Undirected,MS_Auct_D_4_3
person_4900,person_4904,Undirected,MS_Auct_D_4_3
person_4900,person_4903,Undirected,MS_Auct_D_4_3
person_4905,person_47563478,Undirected,MS_Rawl_G_21
person_4906,person_2384880,Undirected,MS_Canon_Liturg_126
person_4907,person_1203,Undirected,MS_Rawl_G_49
person_4907,person_47563478,Undirected,MS_Rawl_G_49
person_4908,person_47563478,Undirected,MS_Rawl_G_54
person_4908,person_1203,Undirected,MS_Rawl_G_54
person_4909,person_61045779,Undirected,MS_Lat_liturg_g_1
person_4910,person_47563478,Undirected,MS_Rawl_C_940
person_4911,person_4912,Undirected,MS_Rawl_liturg_f_37
person_4911,person_4913,Undirected,MS_Rawl_liturg_f_37
person_4911,person_47563478,Undirected,MS_Rawl_liturg_f_37
person_4911,person_3499,Undirected,MS_Rawl_liturg_f_37
person_49112785,person_317053544,Undirected,MS_Lat_th_d_30
person_49112785,person_45100931,Undirected,MS_Lat_th_d_30
person_4914,person_1203,Undirected,MS_Rawl_G_7
person_4914,person_47563478,Undirected,MS_Rawl_G_7
person_4915,person_1203,Undirected,MS_Rawl_G_10
person_4915,person_47563478,Undirected,MS_Rawl_G_10
person_4916,person_4917,Undirected,Lincoln_College_MS_Lat_95
person_4916,person_4919,Undirected,Lincoln_College_MS_Lat_95
person_4916,person_4918,Undirected,Lincoln_College_MS_Lat_95
person_4921,person_4922,Undirected,MS_Rawl_G_16
person_4921,person_4923,Undirected,MS_Rawl_G_16
person_4921,person_47563478,Undirected,MS_Rawl_G_16
person_4923,person_47563478,Undirected,MS_Rawl_G_17
person_49234661,person_2553,Undirected,Christ_Church_MS_112
person_49234661,person_2551,Undirected,Christ_Church_MS_112
person_4925,person_4926,Undirected,MS_Rawl_G_24
person_4925,person_47563478,Undirected,MS_Rawl_G_24
person_4927,person_47563478,Undirected,MS_Rawl_G_130
person_4927,person_1203,Undirected,MS_Rawl_G_130
person_49275505,person_886,Undirected,MS_Buchanan_e_12
person_49275505,person_678,Undirected,MS_Buchanan_e_12
person_49275505,person_44557546,Undirected,MS_Buchanan_e_12
person_4928,person_1203,Undirected,MS_Rawl_G_141
person_4928,person_47563478,Undirected,MS_Rawl_G_141
person_4929,person_95302161,Undirected,MS_Rawl_G_106
person_4929,person_1203,Undirected,MS_Rawl_G_106
person_4929,person_47563478,Undirected,MS_Rawl_G_106
person_4929,person_95302161,Undirected,MS_Rawl_G_107
person_4929,person_1203,Undirected,MS_Rawl_G_107
person_4929,person_47563478,Undirected,MS_Rawl_G_107
person_4931,person_308770014,Undirected,MS_Canon_Liturg_18
person_4931,person_2384880,Undirected,MS_Canon_Liturg_18
person_4931803,person_54197108,Undirected,MS_Junius_27
person_4931803,person_59225563,Undirected,MS_Junius_27
person_4933,person_74654593,Undirected,MS_Fairfax_11
person_4933,person_73742847,Undirected,MS_Fairfax_11
person_4933,person_74654593,Undirected,MS_Fairfax_12
person_4933,person_4934,Undirected,MS_Fairfax_12
person_4933,person_73742847,Undirected,MS_Fairfax_12
person_4935,person_4932,Undirected,MS_Rawl_G_66
person_4935,person_47563478,Undirected,MS_Rawl_G_66
person_4936,person_47563478,Undirected,MS_Rawl_G_97
person_4936,person_4937,Undirected,MS_Rawl_G_97
person_4938,person_2857,Undirected,MS_Rawl_G_100
person_4938,person_95302161,Undirected,MS_Rawl_G_100
person_4938,person_47563478,Undirected,MS_Rawl_G_100
person_4938768,person_3529,Undirected,MS_Auct_F_1_14
person_4938768,person_89743257,Undirected,MS_Auct_F_1_14
person_4939,person_47563478,Undirected,MS_Rawl_G_116
person_4940,person_47563478,Undirected,MS_Rawl_G_59
person_4940,person_1203,Undirected,MS_Rawl_G_59
person_4941,person_47563478,Undirected,MS_Rawl_G_166
person_4941,person_4942,Undirected,MS_Rawl_G_166
person_4943,person_4944,Undirected,MS_Rawl_G_138
person_4943,person_47563478,Undirected,MS_Rawl_G_138
person_4945,person_47563478,Undirected,MS_Rawl_G_129
person_4945,person_1203,Undirected,MS_Rawl_G_129
person_4946,person_2384880,Undirected,MS_Canon_Liturg_72
person_4947,person_308770014,Undirected,MS_Canon_Liturg_289
person_4947,person_2384880,Undirected,MS_Canon_Liturg_289
person_4948,person_32127973,Undirected,MS_Canon_Liturg_275
person_4948,person_2384880,Undirected,MS_Canon_Liturg_275
person_4949,person_46884487,Undirected,MS_Rawl_G_46
person_4949,person_47563478,Undirected,MS_Rawl_G_46
person_495,person_2898,Undirected,Merton_College_MS_150
person_4951,person_4952,Undirected,MS_Rawl_G_125
person_4951,person_47563478,Undirected,MS_Rawl_G_125
person_4953,person_29543710,Undirected,MS_Rawl_G_139
person_4953,person_47563478,Undirected,MS_Rawl_G_139
person_4954,person_24945908,Undirected,MS_DOrville_156
person_4954,person_3393,Undirected,MS_DOrville_156
person_4954,person_3394,Undirected,MS_DOrville_156
person_4954,person_3392,Undirected,MS_DOrville_156
person_4955,person_47563478,Undirected,MS_Rawl_G_27
person_4955,person_61580649,Undirected,MS_Rawl_G_27
person_4955,person_29543710,Undirected,MS_Rawl_G_27
person_4955,person_46572341,Undirected,MS_Rawl_G_27
person_4956,person_68834294,Undirected,MS_e_Mus_127
person_4957,person_47563478,Undirected,MS_Rawl_G_171
person_4957,person_4959,Undirected,MS_Rawl_G_171
person_4957,person_4958,Undirected,MS_Rawl_G_171
person_4957,person_1203,Undirected,MS_Rawl_G_171
person_4960,person_47563478,Undirected,MS_Rawl_G_194
person_4961,person_46887859,Undirected,MS_Rawl_G_110
person_4961,person_1203,Undirected,MS_Rawl_G_110
person_4961,person_2857,Undirected,MS_Rawl_G_110
person_4961,person_47563478,Undirected,MS_Rawl_G_110
person_4962,person_47563478,Undirected,MS_Rawl_G_134
person_4965,person_4966,Undirected,MS_Rawl_G_169
person_4965,person_47563478,Undirected,MS_Rawl_G_169
person_4965,person_4964,Undirected,MS_Rawl_G_169
person_49653138,person_41883842,Undirected,MS_Douce_111
person_49653138,person_69848690,Undirected,MS_Douce_111
person_49653138,person_99891587,Undirected,MS_Douce_111
person_4967,person_47563478,Undirected,MS_Rawl_G_162
person_4967,person_1203,Undirected,MS_Rawl_G_162
person_4968,person_3191,Undirected,MS_Bodl_23
person_4968,person_44167598,Undirected,MS_Bodl_23
person_4969,person_3126,Undirected,MS_Bodl_87
person_4969,person_4970,Undirected,MS_Bodl_87
person_4972,person_2857,Undirected,MS_Rawl_G_62
person_4972,person_47563478,Undirected,MS_Rawl_G_62
person_4972,person_4973,Undirected,MS_Rawl_G_62
person_4974,person_47563478,Undirected,MS_Rawl_liturg_f_4
person_4975,person_47563478,Undirected,MS_Rawl_G_168
person_4975,person_4979,Undirected,MS_Rawl_G_168
person_4975,person_4978,Undirected,MS_Rawl_G_168
person_4975,person_4136834,Undirected,MS_Rawl_G_168
person_4977,person_27215170,Undirected,MS_Ashmole_45-part1
person_4977,person_4976,Undirected,MS_Ashmole_45-part1
person_4977,person_18015860,Undirected,MS_Ashmole_45-part1
person_4980,person_47563478,Undirected,MS_Rawl_G_165
person_4980,person_3385,Undirected,MS_Rawl_G_165
person_4980,person_29543710,Undirected,MS_Rawl_G_165
person_4980,person_4982,Undirected,MS_Rawl_G_165
person_4980,person_4981,Undirected,MS_Rawl_G_165
person_4984,person_4985,Undirected,MS_Bodl_985
person_4984,person_3073,Undirected,MS_Bodl_985
person_4986,person_69848690,Undirected,MS_Douce_362
person_4988,person_37729288,Undirected,MS_Hatton_109
person_4989,person_138999790,Undirected,MS_Marshall_132
person_499,person_65084642,Undirected,MS_Eng_poet_d_200
person_4990,person_69004240,Undirected,MS_Laud_Misc_757_R
person_4990,person_54940373,Undirected,MS_Laud_Misc_757_R
person_4991,person_69848690,Undirected,MS_Douce_159
person_4991,person_33157045,Undirected,MS_Douce_159
person_4992,person_26959343,Undirected,MS_Douce_226
person_4992,person_69848690,Undirected,MS_Douce_226
person_4992,person_1203,Undirected,MS_Douce_226
person_4993,person_27284327,Undirected,MS_Douce_236
person_4993,person_69848690,Undirected,MS_Douce_236
person_4996,person_47563478,Undirected,MS_Rawl_poet_241
person_5000,person_2857,Undirected,MS_Rawl_D_483
person_5000,person_47563478,Undirected,MS_Rawl_D_483
person_5001,person_69848690,Undirected,MS_Douce_386
person_5001,person_33157045,Undirected,MS_Douce_386
person_5002,person_41883842,Undirected,MS_Douce_331
person_5002,person_49653138,Undirected,MS_Douce_331
person_5002,person_69848690,Undirected,MS_Douce_331
person_50024557,person_34808813,Undirected,MS_Douce_216
person_50024557,person_69848690,Undirected,MS_Douce_301
person_50024557,person_69848690,Undirected,MS_Douce_216
person_5004,person_5005,Undirected,MS_Tanner_201
person_5004,person_32342661,Undirected,MS_Tanner_201
person_5004,person_11058091,Undirected,MS_Tanner_201
person_50069199,person_73979081,Undirected,MS_Lat_th_e_25
person_50069199,person_267,Undirected,MS_Top_Kent_d_3
person_5007,person_5008,Undirected,MS_Bodl_334
person_5007,person_5006,Undirected,MS_Bodl_334
person_501,person_4164,Undirected,Merton_College_MS_268
person_501,person_4024,Undirected,Merton_College_MS_268
person_501,person_4163,Undirected,Merton_College_MS_268
person_501,person_4162,Undirected,Merton_College_MS_268
person_5010,person_54940373,Undirected,MS_Laud_Misc_171
person_5011,person_59886870,Undirected,MS_Bodl_335
person_5013,person_232214174,Undirected,MS_Bodl_596-part1
person_5013,person_69848690,Undirected,MS_Douce_322
person_5013,person_3499,Undirected,MS_Douce_322
person_5013,person_4703,Undirected,St_Johns_College_MS_208
person_5015,person_47563478,Undirected,MS_Rawl_C_310
person_50151830,person_47563478,Undirected,MS_Rawl_D_938
person_5016,person_47563478,Undirected,MS_Rawl_C_321
person_5017,person_12651892,Undirected,MS_Rawl_C_346
person_5017,person_5018,Undirected,MS_Rawl_C_346
person_5017,person_47563478,Undirected,MS_Rawl_C_346
person_5017,person_86389711,Undirected,MS_Rawl_C_346
person_5021,person_5022,Undirected,MS_Laud_Lat_12
person_5021,person_54940373,Undirected,MS_Laud_Lat_12
person_5023,person_54940373,Undirected,MS_Laud_Lat_13
person_5024,person_5025,Undirected,MS_Bodl_787
person_5024,person_2677,Undirected,MS_Bodl_787
person_5026,person_3875,Undirected,MS_Bodl_465
person_5026,person_3697,Undirected,MS_Bodl_465
person_5028,person_5029,Undirected,MS_Hatton_10
person_5028,person_37729288,Undirected,MS_Hatton_10
person_5031,person_5032,Undirected,MS_Auct_F_3_5-partE
person_50314778,person_2844,Undirected,MS_Lat_liturg_f_5
person_50314778,person_2843,Undirected,MS_Lat_liturg_f_5
person_50314778,person_7488414,Undirected,MS_Lat_liturg_f_5
person_50314778,person_49112785,Undirected,MS_Lat_liturg_f_5
person_50314778,person_2819,Undirected,MS_Lat_liturg_f_5
person_5036,person_5035,Undirected,MS_Bodl_185
person_5036,person_5034,Undirected,MS_Bodl_185
person_5036,person_2677,Undirected,MS_Bodl_185
person_5037,person_2739,Undirected,MS_Bodl_592
person_5037,person_5038,Undirected,MS_Bodl_592
person_5039,person_5041,Undirected,MS_Bodl_769
person_5039,person_5040,Undirected,MS_Bodl_769
person_504,person_1062,Undirected,MS_Lat_liturg_c_36
person_5042,person_100218411,Undirected,MS_Savile_38
person_5042,person_5043,Undirected,MS_Savile_38
person_5044,person_19743305,Undirected,MS_Bodl_1028
person_5044,person_5045,Undirected,MS_Bodl_1028
person_5047,person_5046,Undirected,MS_Bodl_854
person_5048,person_3073,Undirected,MS_Bodl_958
person_5052,person_2384880,Undirected,MS_Canon_Class_Lat_168
person_5052,person_446,Undirected,MS_Canon_Class_Lat_168
person_5055,person_71503387,Undirected,MS_Add_A_61
person_5059,person_69848690,Undirected,MS_Douce_319
person_5059,person_60503019,Undirected,MS_Douce_319
person_5059,person_5096,Undirected,MS_Douce_319
person_5060,person_5061,Undirected,MS_Wood_empt_24
person_5060,person_14803186,Undirected,MS_Wood_empt_24
person_5062,person_14803186,Undirected,MS_Wood_empt_12
person_5063,person_14803186,Undirected,MS_Wood_empt_7
person_5063,person_121287180,Undirected,MS_Wood_empt_7
person_5076,person_5077,Undirected,MS_e_Mus_91
person_5076,person_5075,Undirected,MS_e_Mus_91
person_5076,person_44605253,Undirected,MS_e_Mus_91
person_5076,person_44605253,Undirected,MS_e_Mus_91
person_5078,person_5079,Undirected,MS_e_Mus_226
person_5078,person_5080,Undirected,MS_e_Mus_226
person_5078,person_44605253,Undirected,MS_e_Mus_226
person_5083,person_71740714,Undirected,MS_Bodl_789
person_5083,person_5084,Undirected,MS_Bodl_789
person_5086,person_5088,Undirected,MS_Tanner_13
person_5086,person_5087,Undirected,MS_Tanner_13
person_5086,person_5089,Undirected,MS_Tanner_13
person_5086,person_11058091,Undirected,MS_Tanner_13
person_509,person_3394,Undirected,MS_DOrville_144
person_509,person_3393,Undirected,MS_DOrville_144
person_509,person_24945908,Undirected,MS_DOrville_144
